,indicator,year,sex,race_ethnicity,value,place,95pc_con_lvl-low,95pc_con_lvl-high
6949,Percent of Adults Who Are Obese,2014,Both,All,32.1,"San Antonio, TX",28.9,35.4
6950,Percent of Adults Who Are Obese,2014,Both,All,32.2,"Detroit, MI",26.8,38.0
6951,Percent of Adults Who Are Obese,2014,Both,All,32.4,"Indianapolis (Marion County), IN",29.2,35.5
6952,Percent of Adults Who Are Obese,2014,Both,All,33.0,"Philadelphia, PA",29.0,37.0
6954,Percent of Adults Who Are Obese,2014,Both,All,35.3,"Columbus, OH",28.4,42.2
6955,Percent of Adults Who Are Obese,2014,Both,American Indian/Alaska Native,33.4,"U.S. Total, U.S. Total",31.2,35.6
6956,Percent of Adults Who Are Obese,2014,Both,Asian/PI,3.6,"Seattle, WA",1.0,12.4
6957,Percent of Adults Who Are Obese,2014,Both,Asian/PI,6.4,"New York City, NY",4.8,8.5
6958,Percent of Adults Who Are Obese,2014,Both,Asian/PI,9.4,"U.S. Total, U.S. Total",8.2,10.8
6959,Percent of Adults Who Are Obese,2014,Both,Asian/PI,17.2,"Las Vegas (Clark County), NV",6.3,28.1
6965,Percent of Adults Who Are Obese,2014,Both,Black,26.0,"Denver, CO",16.5,35.4
6966,Percent of Adults Who Are Obese,2014,Both,Black,30.1,"Charlotte, NC",21.1,39.1
6967,Percent of Adults Who Are Obese,2014,Both,Black,33.4,"New York City, NY",30.4,36.5
6968,Percent of Adults Who Are Obese,2014,Both,Black,33.6,"Detroit, MI",27.6,40.1
6969,Percent of Adults Who Are Obese,2014,Both,Black,37.7,"San Antonio, TX",25.7,51.5
6970,Percent of Adults Who Are Obese,2014,Both,Black,38.4,"Las Vegas (Clark County), NV",28.1,48.7
6971,Percent of Adults Who Are Obese,2014,Both,Black,38.9,"U.S. Total, U.S. Total",37.9,39.8
6972,Percent of Adults Who Are Obese,2014,Both,Black,40.3,"Indianapolis (Marion County), IN",33.1,47.6
6973,Percent of Adults Who Are Obese,2014,Both,Black,41.0,"Philadelphia, PA",35.0,48.0
6974,Percent of Adults Who Are Obese,2014,Both,Black,45.4,"Columbus, OH",31.3,59.5
6979,Percent of Adults Who Are Obese,2014,Both,Hispanic,21.5,"Denver, CO",16.0,26.9
6980,Percent of Adults Who Are Obese,2014,Both,Hispanic,25.6,"San Diego County, CA",18.0,33.3
6981,Percent of Adults Who Are Obese,2014,Both,Hispanic,31.4,"New York City, NY",28.9,34.0
6982,Percent of Adults Who Are Obese,2014,Both,Hispanic,32.2,"U.S. Total, U.S. Total",31.2,33.2
6983,Percent of Adults Who Are Obese,2014,Both,Hispanic,32.4,"Las Vegas (Clark County), NV",25.0,39.8
6984,Percent of Adults Who Are Obese,2014,Both,Hispanic,33.9,"San Antonio, TX",29.3,38.9
6990,Percent of Adults Who Are Obese,2014,Both,Multiracial,30.1,"U.S. Total, U.S. Total",28.2,32.1
6991,Percent of Adults Who Are Obese,2014,Both,Other,21.5,"Las Vegas (Clark County), NV",8.4,34.6
6992,Percent of Adults Who Are Obese,2014,Both,Other,25.2,"New York City, NY",16.5,36.5
6993,Percent of Adults Who Are Obese,2014,Both,Other,25.8,"U.S. Total, U.S. Total",22.2,29.7
7001,Percent of Adults Who Are Obese,2014,Both,White,13.5,"Denver, CO",10.5,16.4
7002,Percent of Adults Who Are Obese,2014,Both,White,19.8,"New York City, NY",17.8,22.0
7003,Percent of Adults Who Are Obese,2014,Both,White,19.8,"Seattle, WA",16.0,24.1
7004,Percent of Adults Who Are Obese,2014,Both,White,19.9,"Charlotte, NC",14.2,25.5
7005,Percent of Adults Who Are Obese,2014,Both,White,20.3,"Oakland (Alameda County), CA",11.9,28.6
7006,Percent of Adults Who Are Obese,2014,Both,White,21.9,"San Diego County, CA",16.7,27.1
7007,Percent of Adults Who Are Obese,2014,Both,White,22.0,"Philadelphia, PA",18.0,28.0
7008,Percent of Adults Who Are Obese,2014,Both,White,27.7,"San Antonio, TX",23.4,32.5
7009,Percent of Adults Who Are Obese,2014,Both,White,27.8,"U.S. Total, U.S. Total",27.5,28.1
7010,Percent of Adults Who Are Obese,2014,Both,White,29.0,"Las Vegas (Clark County), NV",25.2,32.8
7011,Percent of Adults Who Are Obese,2014,Both,White,29.8,"Indianapolis (Marion County), IN",26.0,33.6
7012,Percent of Adults Who Are Obese,2014,Both,White,33.1,"Columbus, OH",24.4,41.7
7014,Percent of Adults Who Are Obese,2014,Female,All,17.1,"Seattle, WA",13.0,22.0
7015,Percent of Adults Who Are Obese,2014,Female,All,20.6,"Denver, CO",16.6,24.5
7016,Percent of Adults Who Are Obese,2014,Female,All,21.6,"Charlotte, NC",15.8,27.3
7017,Percent of Adults Who Are Obese,2014,Female,All,24.4,"San Diego County, CA",18.5,30.3
7018,Percent of Adults Who Are Obese,2014,Female,All,25.3,"Portland (Multnomah County), OR",21.4,29.1
7019,Percent of Adults Who Are Obese,2014,Female,All,25.9,"Las Vegas (Clark County), NV",21.8,30.0
7020,Percent of Adults Who Are Obese,2014,Female,All,26.2,"New York City, NY",24.4,28.0
7021,Percent of Adults Who Are Obese,2014,Female,All,28.4,"Oakland (Alameda County), CA",15.0,41.8
7022,Percent of Adults Who Are Obese,2014,Female,All,28.8,"U.S. Total, U.S. Total",28.5,29.2
7023,Percent of Adults Who Are Obese,2014,Female,All,31.1,"San Antonio, TX",26.9,35.7
7024,Percent of Adults Who Are Obese,2014,Female,All,34.6,"Indianapolis (Marion County), IN",30.3,38.9
7025,Percent of Adults Who Are Obese,2014,Female,All,36.0,"Philadelphia, PA",31.0,41.0
7026,Percent of Adults Who Are Obese,2014,Female,All,36.4,"Detroit, MI",29.1,44.3
7027,Percent of Adults Who Are Obese,2014,Female,All,40.4,"Columbus, OH",31.3,49.4
7029,Percent of Adults Who Are Obese,2014,Male,All,11.5,"Oakland (Alameda County), CA",4.7,18.3
7030,Percent of Adults Who Are Obese,2014,Male,All,14.5,"Denver, CO",11.2,17.8
7031,Percent of Adults Who Are Obese,2014,Male,All,19.7,"Portland (Multnomah County), OR",16.2,23.1
7032,Percent of Adults Who Are Obese,2014,Male,All,21.5,"San Diego County, CA",15.8,27.3
7033,Percent of Adults Who Are Obese,2014,Male,All,22.8,"New York City, NY",20.9,24.7
7034,Percent of Adults Who Are Obese,2014,Male,All,26.9,"Charlotte, NC",19.6,34.1
7035,Percent of Adults Who Are Obese,2014,Male,All,27.2,"Detroit, MI",19.6,36.4
7036,Percent of Adults Who Are Obese,2014,Male,All,29.0,"U.S. Total, U.S. Total",28.6,29.4
7037,Percent of Adults Who Are Obese,2014,Male,All,29.4,"Columbus, OH",18.9,39.8
7038,Percent of Adults Who Are Obese,2014,Male,All,29.9,"Indianapolis (Marion County), IN",25.3,34.5
7039,Percent of Adults Who Are Obese,2014,Male,All,30.0,"Philadelphia, PA",24.0,37.0
7040,Percent of Adults Who Are Obese,2014,Male,All,32.2,"Las Vegas (Clark County), NV",27.5,36.9
7041,Percent of Adults Who Are Obese,2014,Male,All,33.0,"San Antonio, TX",28.4,38.0
7043,Percent of Adults Who Are Obese,2015,Both,All,15.2,"Seattle, WA",12.8,17.9
7044,Percent of Adults Who Are Obese,2015,Both,All,18.2,"Denver, CO",13.7,22.7
7045,Percent of Adults Who Are Obese,2015,Both,All,18.4,"San Francisco, CA",9.1,27.7
7046,Percent of Adults Who Are Obese,2015,Both,All,21.9,"Boston, MA",19.9,24.0
7047,Percent of Adults Who Are Obese,2015,Both,All,22.2,"Portland (Multnomah County), OR",19.6,24.8
7048,Percent of Adults Who Are Obese,2015,Both,All,22.7,"Oakland (Alameda County), CA",12.0,33.5
7049,Percent of Adults Who Are Obese,2015,Both,All,22.9,"San Diego County, CA",19.7,26.1
7050,Percent of Adults Who Are Obese,2015,Both,All,24.1,"New York City, NY",23.0,25.3
7052,Percent of Adults Who Are Obese,2015,Both,All,27.0,"Philadelphia, PA",23.0,32.0
7053,Percent of Adults Who Are Obese,2015,Both,All,27.1,"Las Vegas (Clark County), NV",23.5,30.7
7054,Percent of Adults Who Are Obese,2015,Both,All,28.5,"Indianapolis (Marion County), IN",24.4,32.6
7055,Percent of Adults Who Are Obese,2015,Both,All,29.7,"Fort Worth (Tarrant County), TX",24.0,35.4
7056,Percent of Adults Who Are Obese,2015,Both,All,30.1,"Charlotte, NC",24.4,35.9
7058,Percent of Adults Who Are Obese,2015,Both,All,33.6,"Columbus, OH",26.6,40.6
7059,Percent of Adults Who Are Obese,2015,Both,All,35.6,"San Antonio, TX",30.2,41.4
7060,Percent of Adults Who Are Obese,2015,Both,Asian/PI,3.8,"Boston, MA",0.5,7.1
7061,Percent of Adults Who Are Obese,2015,Both,Asian/PI,6.4,"Seattle, WA",2.7,14.3
7062,Percent of Adults Who Are Obese,2015,Both,Asian/PI,7.3,"New York City, NY",5.4,9.8
7063,Percent of Adults Who Are Obese,2015,Both,Asian/PI,13.2,"Las Vegas (Clark County), NV",2.6,23.8
7070,Percent of Adults Who Are Obese,2015,Both,Black,10.7,"Denver, CO",4.6,16.8
7071,Percent of Adults Who Are Obese,2015,Both,Black,17.9,"Seattle, WA",8.9,32.7
7072,Percent of Adults Who Are Obese,2015,Both,Black,26.1,"Las Vegas (Clark County), NV",16.0,36.2
7073,Percent of Adults Who Are Obese,2015,Both,Black,31.0,"Boston, MA",26.7,35.3
7074,Percent of Adults Who Are Obese,2015,Both,Black,33.9,"Columbus, OH",19.8,48.0
7075,Percent of Adults Who Are Obese,2015,Both,Black,33.9,"New York City, NY",31.3,36.7
7076,Percent of Adults Who Are Obese,2015,Both,Black,35.0,"Philadelphia, PA",28.0,43.0
7077,Percent of Adults Who Are Obese,2015,Both,Black,40.0,"Indianapolis (Marion County), IN",30.3,49.8
7078,Percent of Adults Who Are Obese,2015,Both,Black,46.0,"Charlotte, NC",35.2,56.7
7084,Percent of Adults Who Are Obese,2015,Both,Hispanic,25.3,"San Diego County, CA",19.8,30.7
7085,Percent of Adults Who Are Obese,2015,Both,Hispanic,31.5,"New York City, NY",29.3,33.8
7086,Percent of Adults Who Are Obese,2015,Both,Hispanic,32.6,"Seattle, WA",18.9,50.1
7087,Percent of Adults Who Are Obese,2015,Both,Hispanic,33.0,"Boston, MA",26.9,39.0
7088,Percent of Adults Who Are Obese,2015,Both,Hispanic,36.0,"Las Vegas (Clark County), NV",27.6,44.5
7089,Percent of Adults Who Are Obese,2015,Both,Hispanic,37.7,"Denver, CO",25.2,50.2
7090,Percent of Adults Who Are Obese,2015,Both,Hispanic,41.4,"San Antonio, TX",35.5,49.9
7096,Percent of Adults Who Are Obese,2015,Both,Other,18.0,"Denver, CO",0.0,37.8
7097,Percent of Adults Who Are Obese,2015,Both,Other,19.4,"Las Vegas (Clark County), NV",7.4,31.4
7098,Percent of Adults Who Are Obese,2015,Both,Other,22.1,"New York City, NY",15.6,30.3
7099,Percent of Adults Who Are Obese,2015,Both,Other,24.5,"San Diego County, CA",10.3,38.7
7106,Percent of Adults Who Are Obese,2015,Both,White,12.6,"Denver, CO",8.1,17.2
7107,Percent of Adults Who Are Obese,2015,Both,White,15.7,"Seattle, WA",13.1,18.7
7108,Percent of Adults Who Are Obese,2015,Both,White,17.8,"Boston, MA",14.9,20.8
7109,Percent of Adults Who Are Obese,2015,Both,White,18.4,"New York City, NY",16.7,20.3
7110,Percent of Adults Who Are Obese,2015,Both,White,22.0,"Philadelphia, PA",17.0,28.0
7111,Percent of Adults Who Are Obese,2015,Both,White,22.9,"San Diego County, CA",18.7,27.1
7112,Percent of Adults Who Are Obese,2015,Both,White,25.4,"Charlotte, NC",17.3,33.4
7113,Percent of Adults Who Are Obese,2015,Both,White,25.7,"Indianapolis (Marion County), IN",21.1,30.3
7114,Percent of Adults Who Are Obese,2015,Both,White,25.7,"Las Vegas (Clark County), NV",21.0,30.4
7115,Percent of Adults Who Are Obese,2015,Both,White,28.7,"San Antonio, TX",21.1,37.7
7116,Percent of Adults Who Are Obese,2015,Both,White,35.5,"Columbus, OH",26.6,44.3
7120,Percent of Adults Who Are Obese,2015,Female,All,13.7,"Seattle, WA",10.6,17.5
7121,Percent of Adults Who Are Obese,2015,Female,All,19.0,"Denver, CO",12.6,25.5
7122,Percent of Adults Who Are Obese,2015,Female,All,19.9,"Portland (Multnomah County), OR",16.5,23.2
7123,Percent of Adults Who Are Obese,2015,Female,All,22.0,"Oakland (Alameda County), CA",14.1,30.0
7124,Percent of Adults Who Are Obese,2015,Female,All,22.2,"San Diego County, CA",17.4,26.9
7125,Percent of Adults Who Are Obese,2015,Female,All,24.4,"Boston, MA",21.6,27.3
7126,Percent of Adults Who Are Obese,2015,Female,All,25.2,"Las Vegas (Clark County), NV",20.7,29.7
7127,Percent of Adults Who Are Obese,2015,Female,All,25.5,"New York City, NY",24.0,27.1
7128,Percent of Adults Who Are Obese,2015,Female,All,28.6,"Indianapolis (Marion County), IN",23.2,34.1
7129,Percent of Adults Who Are Obese,2015,Female,All,29.4,"Columbus, OH",21.4,37.5
7130,Percent of Adults Who Are Obese,2015,Female,All,32.0,"Philadelphia, PA",26.0,38.0
7131,Percent of Adults Who Are Obese,2015,Female,All,32.1,"San Antonio, TX",25.5,39.5
7132,Percent of Adults Who Are Obese,2015,Female,All,33.0,"Charlotte, NC",25.4,40.6
7134,Percent of Adults Who Are Obese,2015,Male,All,16.6,"Seattle, WA",13.1,20.6
7135,Percent of Adults Who Are Obese,2015,Male,All,17.6,"Denver, CO",11.4,23.8
7136,Percent of Adults Who Are Obese,2015,Male,All,19.2,"Boston, MA",16.2,22.3
7137,Percent of Adults Who Are Obese,2015,Male,All,23.0,"Philadelphia, PA",17.0,29.0
7138,Percent of Adults Who Are Obese,2015,Male,All,23.6,"San Diego County, CA",19.3,27.9
7139,Percent of Adults Who Are Obese,2015,Male,All,24.8,"Portland (Multnomah County), OR",20.1,28.8
7140,Percent of Adults Who Are Obese,2015,Male,All,27.1,"Charlotte, NC",18.4,35.8
7141,Percent of Adults Who Are Obese,2015,Male,All,28.3,"Indianapolis (Marion County), IN",22.1,34.4
7142,Percent of Adults Who Are Obese,2015,Male,All,28.9,"Las Vegas (Clark County), NV",23.3,34.4
7143,Percent of Adults Who Are Obese,2015,Male,All,37.6,"Columbus, OH",26.5,48.7
7144,Percent of Adults Who Are Obese,2015,Male,All,39.0,"San Antonio, TX",30.8,47.8
7147,Percent of Adults Who Are Obese,2016,Both,All,18.5,"Denver, CO",15.8,21.1
7148,Percent of Adults Who Are Obese,2016,Both,All,26.9,"Oakland (Alameda County), CA",12.4,41.5
7149,Percent of Adults Who Are Obese,2016,Both,All,28.0,"Philadelphia, PA",24.0,33.0
7151,Percent of Adults Who Are Obese,2016,Both,All,33.1,"Columbus, OH",27.3,39.0
7155,Percent of Adults Who Are Obese,2016,Both,Black,32.3,"Columbus, OH",21.1,43.4
7156,Percent of Adults Who Are Obese,2016,Both,Black,34.2,"Denver, CO",21.9,46.5
7157,Percent of Adults Who Are Obese,2016,Both,Black,36.0,"Philadelphia, PA",30.0,44.0
7159,Percent of Adults Who Are Obese,2016,Both,Hispanic,21.8,"Denver, CO",16.2,27.3
7162,Percent of Adults Who Are Obese,2016,Both,Other,14.2,"Denver, CO",3.3,25.1
7164,Percent of Adults Who Are Obese,2016,Both,White,15.1,"Denver, CO",12.1,18.2
7165,Percent of Adults Who Are Obese,2016,Both,White,23.0,"Philadelphia, PA",18.0,30.0
7166,Percent of Adults Who Are Obese,2016,Both,White,32.2,"Columbus, OH",24.9,39.5
7168,Percent of Adults Who Are Obese,2016,Female,All,19.3,"Denver, CO",15.4,23.1
7169,Percent of Adults Who Are Obese,2016,Female,All,31.0,"Columbus, OH",23.4,38.5
7170,Percent of Adults Who Are Obese,2016,Female,All,36.0,"Philadelphia, PA",30.0,42.0
7172,Percent of Adults Who Are Obese,2016,Male,All,17.8,"Denver, CO",14.2,21.3
7173,Percent of Adults Who Are Obese,2016,Male,All,20.0,"Philadelphia, PA",15.0,26.0
7174,Percent of Adults Who Are Obese,2016,Male,All,35.2,"Columbus, OH",26.4,44.0
7177,Percent of Adults Who Currently Smoke,2010,Both,All,12.1,"Charlotte, NC",8.4,15.7
7179,Percent of Adults Who Currently Smoke,2010,Both,All,13.0,"San Diego County, CA",10.6,15.3
7181,Percent of Adults Who Currently Smoke,2010,Both,All,16.3,"San Antonio, TX",13.4,19.8
7182,Percent of Adults Who Currently Smoke,2010,Both,All,19.1,"Boston, MA",16.6,21.5
7186,Percent of Adults Who Currently Smoke,2010,Both,All ,13.0,"Seattle, WA",10.0,16.0
7191,Percent of Adults Who Currently Smoke,2010,Both,Black,11.0,"Charlotte, NC",5.2,16.8
7192,Percent of Adults Who Currently Smoke,2010,Both,Black,13.4,"San Antonio, TX",6.6,25.2
7193,Percent of Adults Who Currently Smoke,2010,Both,Black,19.4,"Boston, MA",15.0,23.9
7194,Percent of Adults Who Currently Smoke,2010,Both,Black,27.0,"Seattle, WA",15.0,45.0
7199,Percent of Adults Who Currently Smoke,2010,Both,Hispanic,13.0,"Seattle, WA",4.0,33.0
7200,Percent of Adults Who Currently Smoke,2010,Both,Hispanic,16.3,"San Antonio, TX",11.6,22.4
7201,Percent of Adults Who Currently Smoke,2010,Both,Hispanic,17.5,"Boston, MA",11.8,23.2
7204,Percent of Adults Who Currently Smoke,2010,Both,Other,13.0,"Seattle, WA",5.0,34.0
7207,Percent of Adults Who Currently Smoke,2010,Both,White,11.3,"Charlotte, NC",7.3,15.3
7209,Percent of Adults Who Currently Smoke,2010,Both,White,12.0,"Seattle, WA",9.0,16.0
7210,Percent of Adults Who Currently Smoke,2010,Both,White,17.3,"San Antonio, TX",13.2,22.4
7212,Percent of Adults Who Currently Smoke,2010,Both,White,22.1,"Boston, MA",18.3,25.9
7218,Percent of Adults Who Currently Smoke,2010,Female,All,12.0,"Seattle, WA",8.0,17.0
7219,Percent of Adults Who Currently Smoke,2010,Female,All,12.3,"San Antonio, TX",9.5,15.8
7220,Percent of Adults Who Currently Smoke,2010,Female,All,14.9,"Charlotte, NC",9.3,20.6
7222,Percent of Adults Who Currently Smoke,2010,Female,All,16.0,"Boston, MA",13.2,18.8
7226,Percent of Adults Who Currently Smoke,2010,Male,All,8.3,"Charlotte, NC",4.4,12.3
7229,Percent of Adults Who Currently Smoke,2010,Male,All,20.8,"San Antonio, TX",15.8,27.0
7230,Percent of Adults Who Currently Smoke,2010,Male,All,22.5,"Boston, MA",18.4,26.6
7235,Percent of Adults Who Currently Smoke,2010,Male,All ,13.0,"Seattle, WA",9.0,18.0
7236,Percent of Adults Who Currently Smoke,2011,Both,All,11.9,"Oakland (Alameda County), CA",8.5,15.3
7240,Percent of Adults Who Currently Smoke,2011,Both,All,14.8,"Seattle, WA",10.8,20.0
7241,Percent of Adults Who Currently Smoke,2011,Both,All,15.9,"Charlotte, NC",12.1,19.7
7249,Percent of Adults Who Currently Smoke,2011,Both,All,22.2,"Las Vegas (Clark County), NV",19.6,24.9
7252,Percent of Adults Who Currently Smoke,2011,Both,All,26.3,"Columbus, OH",19.7,32.9
7253,Percent of Adults Who Currently Smoke,2011,Both,All,30.8,"Detroit, MI",25.6,36.5
7260,Percent of Adults Who Currently Smoke,2011,Both,Asian/PI,21.2,"Las Vegas (Clark County), NV",10.7,31.8
7267,Percent of Adults Who Currently Smoke,2011,Both,Black,19.1,"Columbus, OH",9.0,29.2
7269,Percent of Adults Who Currently Smoke,2011,Both,Black,20.0,"Charlotte, NC",12.1,27.9
7270,Percent of Adults Who Currently Smoke,2011,Both,Black,20.6,"Oakland (Alameda County), CA",9.4,31.8
7273,Percent of Adults Who Currently Smoke,2011,Both,Black,29.0,"Detroit, MI",23.5,35.2
7275,Percent of Adults Who Currently Smoke,2011,Both,Black,29.3,"Las Vegas (Clark County), NV",20.8,37.8
7276,Percent of Adults Who Currently Smoke,2011,Both,Black,30.0,"Philadelphia, PA",25.0,36.0
7286,Percent of Adults Who Currently Smoke,2011,Both,Hispanic,28.0,"Philadelphia, PA",17.0,41.0
7294,Percent of Adults Who Currently Smoke,2011,Both,Other,21.8,"Las Vegas (Clark County), NV",11.8,31.7
7296,Percent of Adults Who Currently Smoke,2011,Both,White,9.0,"Oakland (Alameda County), CA",5.3,12.7
7298,Percent of Adults Who Currently Smoke,2011,Both,White,14.3,"Charlotte, NC",9.5,19.1
7300,Percent of Adults Who Currently Smoke,2011,Both,White,15.1,"Seattle, WA",10.2,21.8
7303,Percent of Adults Who Currently Smoke,2011,Both,White,20.0,"Philadelphia, PA",16.0,24.0
7308,Percent of Adults Who Currently Smoke,2011,Both,White,25.5,"Las Vegas (Clark County), NV",22.0,29.1
7309,Percent of Adults Who Currently Smoke,2011,Both,White,26.8,"Columbus, OH",18.5,35.1
7310,Percent of Adults Who Currently Smoke,2011,Both,White,42.3,"Detroit, MI",26.1,60.5
7311,Percent of Adults Who Currently Smoke,2011,Female,All,7.2,"Oakland (Alameda County), CA",3.9,10.6
7313,Percent of Adults Who Currently Smoke,2011,Female,All,10.1,"Seattle, WA",5.9,16.9
7318,Percent of Adults Who Currently Smoke,2011,Female,All,15.8,"Charlotte, NC",10.9,20.7
7322,Percent of Adults Who Currently Smoke,2011,Female,All,19.1,"Las Vegas (Clark County), NV",16.0,22.2
7323,Percent of Adults Who Currently Smoke,2011,Female,All,23.6,"Detroit, MI",17.8,30.6
7324,Percent of Adults Who Currently Smoke,2011,Female,All,24.0,"Philadelphia, PA",20.0,28.0
7326,Percent of Adults Who Currently Smoke,2011,Female,All,27.3,"Columbus, OH",18.5,36.1
7328,Percent of Adults Who Currently Smoke,2011,Male,All,16.1,"Charlotte, NC",10.2,21.9
7329,Percent of Adults Who Currently Smoke,2011,Male,All,16.8,"Oakland (Alameda County), CA",10.7,23.0
7333,Percent of Adults Who Currently Smoke,2011,Male,All,19.6,"Seattle, WA",13.3,28.0
7337,Percent of Adults Who Currently Smoke,2011,Male,All,25.2,"Columbus, OH",15.2,35.2
7338,Percent of Adults Who Currently Smoke,2011,Male,All,25.3,"Las Vegas (Clark County), NV",21.2,29.4
7340,Percent of Adults Who Currently Smoke,2011,Male,All,26.0,"Philadelphia, PA",21.0,31.0
7341,Percent of Adults Who Currently Smoke,2011,Male,All,38.5,"Detroit, MI",30.2,47.6
7342,Percent of Adults Who Currently Smoke,2012,Both,All,11.9,"Oakland (Alameda County), CA",0.1,0.2
7344,Percent of Adults Who Currently Smoke,2012,Both,All,13.2,"Seattle, WA",10.6,16.3
7348,Percent of Adults Who Currently Smoke,2012,Both,All,17.1,"Las Vegas (Clark County), NV",15.1,19.1
7356,Percent of Adults Who Currently Smoke,2012,Both,All,24.0,"Philadelphia, PA",22.0,27.0
7357,Percent of Adults Who Currently Smoke,2012,Both,All,26.5,"Columbus, OH",20.5,32.4
7358,Percent of Adults Who Currently Smoke,2012,Both,All,29.3,"Detroit, MI",24.0,35.2
7362,Percent of Adults Who Currently Smoke,2012,Both,Asian/PI,6.7,"Seattle, WA",3.7,12.0
7363,Percent of Adults Who Currently Smoke,2012,Both,Asian/PI,8.1,"Seattle, WA",3.3,18.5
7364,Percent of Adults Who Currently Smoke,2012,Both,Asian/PI,8.2,"Las Vegas (Clark County), NV",3.1,13.3
7371,Percent of Adults Who Currently Smoke,2012,Both,Black,18.7,"Seattle, WA",8.1,37.8
7372,Percent of Adults Who Currently Smoke,2012,Both,Black,19.1,"Seattle, WA",11.6,29.6
7373,Percent of Adults Who Currently Smoke,2012,Both,Black,19.4,"Boston, MA",15.0,23.9
7374,Percent of Adults Who Currently Smoke,2012,Both,Black,23.1,"Las Vegas (Clark County), NV",16.1,30.1
7377,Percent of Adults Who Currently Smoke,2012,Both,Black,26.5,"Columbus, OH",14.2,38.8
7378,Percent of Adults Who Currently Smoke,2012,Both,Black,27.0,"Philadelphia, PA",23.0,32.0
7380,Percent of Adults Who Currently Smoke,2012,Both,Black,27.8,"Charlotte, NC",18.8,36.8
7382,Percent of Adults Who Currently Smoke,2012,Both,Black,31.4,"Detroit, MI",25.4,38.1
7383,Percent of Adults Who Currently Smoke,2012,Both,Black,35.4,"Oakland (Alameda County), CA",15.7,55.0
7384,Percent of Adults Who Currently Smoke,2012,Both,Hispanic,11.5,"Las Vegas (Clark County), NV",8.0,15.0
7390,Percent of Adults Who Currently Smoke,2012,Both,Hispanic,17.5,"Boston, MA",11.8,23.2
7391,Percent of Adults Who Currently Smoke,2012,Both,Hispanic,17.7,"Seattle, WA",10.2,28.9
7394,Percent of Adults Who Currently Smoke,2012,Both,Hispanic,24.0,"Philadelphia, PA",16.0,34.0
7397,Percent of Adults Who Currently Smoke,2012,Both,Multiracial,18.6,"Seattle, WA",9.0,34.4
7400,Percent of Adults Who Currently Smoke,2012,Both,Other,12.6,"Seattle, WA",5.1,27.8
7403,Percent of Adults Who Currently Smoke,2012,Both,Other,23.0,"Las Vegas (Clark County), NV",11.6,34.4
7406,Percent of Adults Who Currently Smoke,2012,Both,White,11.9,"Seattle, WA",10.1,14.0
7407,Percent of Adults Who Currently Smoke,2012,Both,White,12.7,"Seattle, WA",9.8,16.3
7412,Percent of Adults Who Currently Smoke,2012,Both,White,19.1,"Charlotte, NC",14.9,23.3
7413,Percent of Adults Who Currently Smoke,2012,Both,White,20.2,"Las Vegas (Clark County), NV",17.3,23.1
7416,Percent of Adults Who Currently Smoke,2012,Both,White,22.1,"Boston, MA",18.3,25.9
7417,Percent of Adults Who Currently Smoke,2012,Both,White,26.1,"Columbus, OH",18.7,33.5
7419,Percent of Adults Who Currently Smoke,2012,Female,All,9.5,"Seattle, WA",7.5,11.9
7421,Percent of Adults Who Currently Smoke,2012,Female,All,11.1,"Oakland (Alameda County), CA",4.7,17.4
7423,Percent of Adults Who Currently Smoke,2012,Female,All,12.5,"Seattle, WA",8.9,17.2
7428,Percent of Adults Who Currently Smoke,2012,Female,All,16.1,"Las Vegas (Clark County), NV",13.7,18.6
7431,Percent of Adults Who Currently Smoke,2012,Female,All,19.7,"Charlotte, NC",14.5,24.8
7432,Percent of Adults Who Currently Smoke,2012,Female,All,21.9,"Columbus, OH",14.5,29.3
7433,Percent of Adults Who Currently Smoke,2012,Female,All,22.0,"Philadelphia, PA",19.0,26.0
7434,Percent of Adults Who Currently Smoke,2012,Female,All,26.5,"Detroit, MI",20.6,33.3
7435,Percent of Adults Who Currently Smoke,2012,Male,All,12.8,"Oakland (Alameda County), CA",7.2,18.5
7436,Percent of Adults Who Currently Smoke,2012,Male,All,13.8,"Seattle, WA",10.3,18.3
7438,Percent of Adults Who Currently Smoke,2012,Male,All,15.4,"Seattle, WA",12.9,18.2
7439,Percent of Adults Who Currently Smoke,2012,Male,All,18.0,"Las Vegas (Clark County), NV",14.9,21.1
7442,Percent of Adults Who Currently Smoke,2012,Male,All,20.3,"Charlotte, NC",15.1,25.6
7447,Percent of Adults Who Currently Smoke,2012,Male,All,27.0,"Philadelphia, PA",23.0,31.0
7449,Percent of Adults Who Currently Smoke,2012,Male,All,31.1,"Columbus, OH",21.9,40.4
7450,Percent of Adults Who Currently Smoke,2012,Male,All,32.8,"Detroit, MI",23.9,43.2
7452,Percent of Adults Who Currently Smoke,2013,Both,All,12.6,"Oakland (Alameda County), CA",0.1,0.2
7457,Percent of Adults Who Currently Smoke,2013,Both,All,16.9,"Fort Worth (Tarrant County), TX",13.0,20.8
7459,Percent of Adults Who Currently Smoke,2013,Both,All,18.4,"Boston, MA",16.6,20.2
7461,Percent of Adults Who Currently Smoke,2013,Both,All,19.8,"Las Vegas (Clark County), NV",17.0,22.6
7463,Percent of Adults Who Currently Smoke,2013,Both,All,23.5,"Indianapolis (Marion County), IN",20.3,26.7
7464,Percent of Adults Who Currently Smoke,2013,Both,All,24.0,"Philadelphia, PA",21.0,28.0
