,indicator,year,sex,race_ethnicity,value,place,95pc_con_lvl-low,95pc_con_lvl-high
22596,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,All,42.3,"Oakland (Alameda County), CA",33.7,52.4
22601,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Asian/PI,3.2,"Las Vegas (Clark County), NV",0.8,5.6
22609,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,13.8,"Las Vegas (Clark County), NV",8.7,18.9
22618,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,29.5,"Columbus, OH",22.2,38.4
22625,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Black,60.1,"Oakland (Alameda County), CA",46.1,77.0
22627,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Hispanic,4.1,"Las Vegas (Clark County), NV",2.5,5.8
22646,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,Other,3.3,"Las Vegas (Clark County), NV",0.0,7.9
22661,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,3.6,"Las Vegas (Clark County), NV",2.3,4.8
22664,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Both,White,7.6,"Columbus, OH",5.0,11.2
22675,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,2.7,"Las Vegas (Clark County), NV",1.7,3.7
22683,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Female,All,7.2,"Oakland (Alameda County), CA",4.0,12.1
22691,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,6.8,"Las Vegas (Clark County), NV",5.2,8.4
22702,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,18.8,"Indianapolis (Marion County), IN",15.1,23.4
22704,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,24.3,"Columbus, OH",19.2,30.4
22707,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2012,Male,All,34.8,"Oakland (Alameda County), CA",27.1,44.0
22711,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,2.7,"San Diego County, CA",2.2,3.4
22712,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,2.9,"Portland (Multnomah County), OR",1.8,4.4
22713,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,3.6,"San Francisco, CA",2.9,4.5
22717,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,5.2,"Las Vegas (Clark County), NV",4.2,6.2
22719,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,5.4,"Fort Worth (Tarrant County), TX",4.4,6.5
22725,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,13.3,"Columbus, OH",10.6,16.5
22726,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,14.5,"Indianapolis (Marion County), IN",12.2,17.3
22727,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,15.3,"Philadelphia, PA",13.4,17.2
22728,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,All,15.9,"Oakland (Alameda County), CA",12.2,20.3
22736,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Asian/PI,1.1,"San Francisco, CA",0.5,2.0
22746,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,11.4,"San Diego County, CA",7.0,17.6
22750,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,15.3,"Fort Worth (Tarrant County), TX",11.3,20.4
22751,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,17.1,"Las Vegas (Clark County), NV",11.4,22.7
22755,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,26.8,"Philadelphia, PA",22.9,30.7
22756,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,27.5,"San Francisco, CA",19.7,37.8
22758,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,31.8,"Columbus, OH",24.4,40.8
22759,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,36.1,"Indianapolis (Marion County), IN",29.3,44.3
22763,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Black,45.6,"Oakland (Alameda County), CA",33.4,60.8
22765,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,2.3,"San Diego County, CA",1.5,3.4
22767,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,Hispanic,4.5,"San Francisco, CA",2.6,7.2
22793,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,1.7,"San Francisco, CA",1.0,2.8
22796,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,2.0,"San Diego County, CA",1.3,2.9
22798,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,3.6,"Fort Worth (Tarrant County), TX",2.5,5.0
22800,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,3.9,"Philadelphia, PA",2.4,5.3
22802,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Both,White,4.3,"Las Vegas (Clark County), NV",3.1,5.6
22810,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,1.2,"San Francisco, CA",0.7,1.9
22818,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,2.9,"Philadelphia, PA",1.7,4.0
22820,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,3.0,"Fort Worth (Tarrant County), TX",2.0,4.3
22821,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Female,All,3.0,"Las Vegas (Clark County), NV",1.9,4.0
22827,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,3.8,"San Diego County, CA",3.0,4.9
22829,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,6.0,"San Francisco, CA",4.7,7.7
22833,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,7.4,"Las Vegas (Clark County), NV",5.7,9.0
22834,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,7.9,"Fort Worth (Tarrant County), TX",6.2,10.0
22842,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,22.7,"Columbus, OH",17.8,28.5
22844,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,25.7,"Indianapolis (Marion County), IN",21.1,31.0
22845,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,27.0,"Oakland (Alameda County), CA",20.2,35.5
22846,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2013,Male,All,28.6,"Philadelphia, PA",24.9,32.4
22849,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,2.6,"San Diego County, CA",2.0,3.2
22850,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,2.8,"Seattle, WA",1.6,4.7
22851,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,3.8,"Portland (Multnomah County), OR",2.5,5.4
22853,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,4.4,"Fort Worth (Tarrant County), TX",3.5,5.4
22858,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,6.9,"Las Vegas (Clark County), NV",5.7,8.0
22860,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,7.3,"San Antonio, TX",6.0,8.5
22863,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,13.4,"Columbus, OH",10.7,16.5
22864,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,14.8,"Indianapolis (Marion County), IN",12.4,17.5
22866,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,16.9,"Oakland (Alameda County), CA",13.1,21.5
22868,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,All,37.4,"Detroit, MI",32.9,41.9
22873,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Asian/PI,2.5,"Las Vegas (Clark County), NV",0.3,4.6
22883,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,7.9,"Fort Worth (Tarrant County), TX",5.2,11.6
22888,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,18.6,"Seattle, WA",9.2,35.2
22891,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,23.2,"Las Vegas (Clark County), NV",16.6,29.8
22892,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,25.6,"Philadelphia, PA",21.8,29.3
22893,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,30.0,"Columbus, OH",22.8,38.7
22896,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,36.5,"Indianapolis (Marion County), IN",29.5,44.9
22897,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,41.5,"Detroit, MI",36.3,46.7
22898,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Black,45.9,"Oakland (Alameda County), CA",33.3,61.6
22900,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,2.5,"San Diego County, CA",1.7,3.7
22905,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,5.5,"Fort Worth (Tarrant County), TX",3.7,7.9
22906,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,5.9,"Las Vegas (Clark County), NV",3.9,7.8
22907,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,7.4,"San Antonio, TX",5.9,9.3
22909,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Hispanic,9.0,"Oakland (Alameda County), CA",4.7,15.7
22915,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,Other,1.9,"Las Vegas (Clark County), NV",0.0,5.7
22922,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,1.1,"Seattle, WA",0.3,3.2
22924,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,1.8,"San Diego County, CA",1.2,2.6
22929,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,2.7,"Fort Worth (Tarrant County), TX",1.8,3.9
22930,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,3.2,"Philadelphia, PA",1.9,4.5
22931,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,3.3,"Portland (Multnomah County), OR",2.0,5.1
22933,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,4.5,"San Antonio, TX",2.9,6.7
22934,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,4.7,"Las Vegas (Clark County), NV",3.3,6.1
22937,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,6.6,"Columbus, OH",4.2,10.0
22938,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Both,White,15.1,"Detroit, MI",7.5,22.7
22945,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,2.2,"San Antonio, TX",1.3,3.4
22948,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,2.4,"Fort Worth (Tarrant County), TX",1.5,3.5
22949,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,2.8,"Las Vegas (Clark County), NV",1.7,3.8
22950,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,3.4,"Philadelphia, PA",2.2,4.7
22952,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,7.5,"Oakland (Alameda County), CA",4.3,12.1
22953,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Female,All,14.5,"Detroit, MI",10.6,18.4
22959,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,3.9,"San Diego County, CA",3.0,4.9
22960,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,4.2,"Seattle, WA",2.3,7.5
22961,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,5.0,"Portland (Multnomah County), OR",3.0,7.8
22962,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,6.4,"Fort Worth (Tarrant County), TX",4.9,8.2
22967,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,10.9,"Las Vegas (Clark County), NV",8.8,12.9
22969,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,12.4,"San Antonio, TX",10.1,14.6
22973,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,22.0,"Columbus, OH",17.1,27.8
22974,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,24.8,"Indianapolis (Marion County), IN",20.4,30.0
22975,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,26.3,"Philadelphia, PA",22.7,29.9
22976,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,26.6,"Oakland (Alameda County), CA",19.8,34.9
22978,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2014,Male,All,62.6,"Detroit, MI",54.1,71.1
22979,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,2.9,"San Diego County, CA",2.3,3.5
22980,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,3.3,"Seattle, WA",2.0,5.2
22981,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,3.9,"Portland (Multnomah County), OR",2.7,5.5
22984,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,5.3,"Fort Worth (Tarrant County), TX",4.2,6.3
22986,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,6.3,"Las Vegas (Clark County), NV",5.2,7.5
22987,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,6.5,"San Antonio, TX",5.3,7.6
22990,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,14.1,"Indianapolis (Marion County), IN",11.7,16.8
22991,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,14.3,"Columbus, OH",11.6,17.6
22992,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,17.4,"Oakland (Alameda County), CA",13.6,22.0
22993,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,All,18.1,"Philadelphia, PA",16.1,20.2
23003,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,10.3,"San Diego County, CA",6.2,16.1
23005,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,12.6,"Fort Worth (Tarrant County), TX",9.1,17.0
23006,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,14.2,"San Antonio, TX",8.8,21.8
23007,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,21.5,"Las Vegas (Clark County), NV",15.1,27.9
23008,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,31.4,"Philadelphia, PA",27.2,25.6
23010,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,33.2,"Columbus, OH",25.5,42.4
23011,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,37.9,"Indianapolis (Marion County), IN",30.8,46.5
23013,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Black,47.5,"Oakland (Alameda County), CA",34.9,63.2
23016,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,2.2,"San Diego County, CA",1.4,3.2
23017,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,3.4,"Fort Worth (Tarrant County), TX",2.1,5.2
23020,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,5.8,"Las Vegas (Clark County), NV",3.8,7.8
23022,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,7.0,"San Antonio, TX",5.6,8.8
23024,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,15.6,"Oakland (Alameda County), CA",9.4,24.4
23025,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,Hispanic,20.5,"Philadelphia, PA",14.6,26.3
23037,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,1.1,"Seattle, WA",0.4,3.3
23039,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,2.6,"San Diego County, CA",1.8,3.5
23041,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,3.4,"Las Vegas (Clark County), NV",2.3,4.5
23042,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,3.5,"Philadelphia, PA",2.0,4.9
23043,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,3.7,"San Antonio, TX",2.3,5.8
23044,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,4.3,"Fort Worth (Tarrant County), TX",3.0,5.9
23046,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Both,White,6.1,"Columbus, OH",3.8,9.3
23050,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,1.7,"Seattle, WA",0.5,4.7
23052,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,2.1,"San Antonio, TX",1.3,3.3
23054,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,2.6,"Fort Worth (Tarrant County), TX",1.7,3.8
23055,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,3.1,"Las Vegas (Clark County), NV",2.0,4.2
23056,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Female,All,3.2,"Philadelphia, PA",2.0,4.4
23068,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,4.1,"San Diego County, CA",3.2,5.3
23069,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,4.8,"Seattle, WA",2.7,8.3
23070,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,6.3,"Portland (Multnomah County), OR",4.1,9.2
23073,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,8.1,"Fort Worth (Tarrant County), TX",6.4,10.1
23075,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,9.5,"Las Vegas (Clark County), NV",7.6,11.4
23076,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,10.8,"San Antonio, TX",8.7,12.9
23079,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,23.3,"Indianapolis (Marion County), IN",19.1,28.5
23080,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,23.4,"Columbus, OH",18.4,29.3
23081,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,32.3,"Oakland (Alameda County), CA",24.9,41.2
23082,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2015,Male,All,34.2,"Philadelphia, PA",30.1,38.3
23089,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,3.2,"San Diego County, CA",2.6,3.9
23092,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,13.7,"Columbus, OH",10.9,16.8
23093,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,15.7,"Oakland (Alameda County), CA",12.2,20.0
23094,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,16.9,"Indianapolis (Marion County), IN",14.3,19.8
23095,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,All,17.1,"Philadelphia, PA",15.1,19.1
23104,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,17.7,"San Diego County, CA",11.9,25.4
23107,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,32.6,"Philadelphia, PA",28.4,36.8
23108,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,33.5,"Columbus, OH",25.8,42.7
23109,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,41.7,"Indianapolis (Marion County), IN",34.5,50.4
23110,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Black,46.1,"Oakland (Alameda County), CA",33.6,61.6
23113,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Hispanic,3.2,"San Diego County, CA",2.2,4.5
23115,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Hispanic,12.6,"Philadelphia, PA",8.3,16.9
23116,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,Hispanic,13.0,"Oakland (Alameda County), CA",7.6,20.9
23125,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,White,1.7,"San Diego County, CA",1.1,2.5
23127,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Both,White,3.3,"Philadelphia, PA",2.0,4.6
23134,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,1.5,"San Diego County, CA",0.9,2.2
23136,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Female,All,2.8,"Philadelphia, PA",1.7,3.9
23143,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,4.9,"San Diego County, CA",3.9,6.1
23146,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,22.0,"Columbus, OH",17.2,27.7
23147,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,28.5,"Oakland (Alameda County), CA",21.7,36.8
23148,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,30.2,"Indianapolis (Marion County), IN",25.3,36.0
23149,"Homicide Rate (Age-Adjusted; Per 100,000 people)",2016,Male,All,32.2,"Philadelphia, PA",28.3,36.1
23152,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,2.6,"San Francisco, CA",2.0,3.4
23153,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,3.9,"Seattle, WA",2.5,6.0
23155,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,5.5,"Oakland (Alameda County), CA",3.5,8.3
23160,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,6.7,"Indianapolis (Marion County), IN",5.1,8.7
23161,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,6.7,"Philadelphia, PA",5.4,7.9
23163,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,8.7,"Las Vegas (Clark County), NV",7.4,10.1
23164,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,8.9,"San Antonio, TX",8.9,12.0
23166,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,All,9.4,"Columbus, OH",7.1,12.2
23173,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,2.1,"San Francisco, CA",1.3,3.5
23178,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Asian/PI,9.0,"Las Vegas (Clark County), NV",4.7,13.3
23185,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,5.7,"San Antonio, TX",5.7,19.4
23187,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,7.3,"Las Vegas (Clark County), NV",3.3,11.2
23191,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,8.4,"Philadelphia, PA",6.2,10.6
23193,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Black,8.6,"San Francisco, CA",4.5,15.1
23206,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,2.6,"San Francisco, CA",1.2,5.1
23211,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,6.7,"Las Vegas (Clark County), NV",4.4,9.1
23212,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,7.2,"Philadelphia, PA",3.3,11.2
23213,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,Hispanic,8.6,"San Antonio, TX",8.6,12.9
23230,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,1.9,"San Francisco, CA",1.2,3.0
23233,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,3.1,"Seattle, WA",1.7,6.0
23236,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,6.2,"Philadelphia, PA",4.4,8.1
23240,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,7.7,"San Antonio, TX",7.7,13.3
23243,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,10.8,"Columbus, OH",7.7,14.9
23244,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Both,White,10.8,"Las Vegas (Clark County), NV",8.7,12.8
23250,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,1.9,"San Francisco, CA",1.2,2.9
23257,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,4.3,"San Antonio, TX",4.3,7.7
23259,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Female,All,5.7,"Las Vegas (Clark County), NV",4.2,7.3
23267,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,3.3,"San Francisco, CA",2.3,4.6
23274,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,9.4,"Oakland (Alameda County), CA",5.6,14.6
23275,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,9.5,"Philadelphia, PA",7.3,11.7
23276,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,11.7,"Las Vegas (Clark County), NV",9.6,13.9
23277,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,12.6,"San Antonio, TX",12.6,18.1
23279,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2010,Male,All,13.9,"Columbus, OH",9.9,18.8
23291,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,4.5,"Portland (Multnomah County), OR",3.1,6.3
23298,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,6.8,"Philadelphia, PA",5.5,8.0
23300,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,7.3,"Indianapolis (Marion County), IN",5.6,9.3
23301,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,7.8,"Las Vegas (Clark County), NV",6.5,9.0
23306,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,All,10.7,"Columbus, OH",8.3,13.7
23316,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Asian/PI,5.7,"Las Vegas (Clark County), NV",1.1,10.3
23327,"Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)",2011,Both,Black,7.2,"Philadelphia, PA",5.2,9.2
